image_id,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AFI1,normal,222.080874,255,70.4610218,20.75268648,-1.401588785,0.80904186,394.4065621,4285.115358,46444.73855,0.491633048,0.186523496,16797.70609,0.120183589,15070.6925,1,33240.99505,0.815745894,212.18023,4992.000049,50999.29269,0.529050837,0.191018608,16340.26426,0.130926191,14962.58886,1,26308.93463,0.811125943,517.7342498,4369.860581,46735.71196,0.492106526,0.189856883,16657.98043,0.1237024,14905.01643,1,33850.63061,0.814196277,233.217008,4951.15872,50633.71081,0.527559055,0.189929383,16374.56398,0.129619171,14970.15932,1,26551.5906,7.584344056,45.08409568,608.0138037,52.66843973
AFJ1,normal,217.6941338,255,74.6680684,17.35134194,-1.498868272,0.821551805,277.0863048,4065.40907,31556.17837,0.450620298,0.228537775,14509.08362,0.153378405,13628.24547,1,18678.75495,0.817699997,126.0491894,4576.971614,33001.16468,0.474636502,0.232745774,13951.35261,0.163873672,13225.89673,1,17281.4416,0.817508272,291.0686408,4060.89553,30924.27333,0.446442781,0.229954535,14447.10287,0.154864258,13443.68628,1,19372.21123,0.818282845,151.7626672,4556.008951,32990.8153,0.473804615,0.232173267,13962.58839,0.16312641,13229.52807,1,17352.46217,7.892616959,40.35381164,251.1314056,48.2464286
AFK1,normal,216.1390189,255,73.69507239,16.2540482,-1.581963887,0.801470641,314.9733584,2190.980822,36915.35913,0.536200237,0.107616468,37784.59301,0.069851644,31399.68913,1,110780.7644,0.809956912,168.2262156,2367.885715,39829.25455,0.565223065,0.108715677,37591.52504,0.073333604,32001.47797,1,95562.17825,0.782561031,589.7072473,2035.875533,33204.55543,0.507664602,0.106754714,37999.19044,0.067209913,30716.65782,1,138048.2325,0.812907115,160.6262566,2393.612827,40445.93067,0.569442511,0.109607376,37538.56569,0.074254421,32077.5438,1,86460.28901,7.905721457,90.37360833,224.9193314,98.27932978
AFL1,normal,222.3712606,255,70.6902618,20.94860375,-1.384719983,0.799714029,379.9464353,3026.420279,20563.01112,0.325688334,0.240599,22907.71401,0.155417086,21390.59579,1,34395.84015,0.792250173,217.7165887,3479.512627,21349.0888,0.344641232,0.247973136,21961.01122,0.168677773,20616.10302,1,30544.92641,0.793373764,504.9712766,2857.241683,19674.58018,0.317212151,0.236542973,23288.42293,0.150205618,21535.10781,1,35223.74352,0.794558009,232.1577408,3511.771864,21620.24558,0.346812424,0.247598106,21912.34706,0.168667705,20622.49079,1,29949.43216,6.708055218,47.55555548,404.3448076,54.2636107
AGA1,normal,222.4940358,255,70.26543271,21.00270315,-1.387850168,0.807165,414.9775886,4394.048674,42068.52444,0.487026173,0.197217044,20136.93178,0.127340493,17999.37812,1,32619.42813,0.807005967,275.8028366,5017.019239,44514.62001,0.514546198,0.201903477,19457.16443,0.137061719,17594.6798,1,29403.77198,0.800202025,575.861098,4273.629378,40415.53452,0.476759928,0.197358031,20117.77075,0.126998375,17757.13509,1,35126.17428,0.809785815,294.8466192,5014.116289,45014.34788,0.516294844,0.201836443,19553.15902,0.137996152,17778.19194,1,28808.76905,7.459690884,47.71515912,455.3788219,55.17485
AGB1,normal,206.7543691,255,80.7644402,11.60622596,-1.792086868,0.84427555,185.0282598,2704.685406,44549.3108,0.611586085,0.14340592,21810.48941,0.097454301,19569.75623,1,34690.60271,0.84888663,97.21494412,2961.158342,47269.93346,0.639666863,0.145958682,21463.56933,0.103240079,19594.21479,1,30975.75795,0.838415643,222.9844404,2629.773933,43078.69074,0.60098209,0.142438666,21919.23858,0.09546154,19486.51544,1,36042.33124,0.846058647,90.07586516,2938.839477,46725.88117,0.637059626,0.145215024,21475.46933,0.101966982,19549.91784,1,31299.65234,8.758183962,69.78908148,483.8459004,78.54726544
AGM1,normal,240.4825046,255,49.54829673,58.88189058,-0.87899058,0.739192512,1566.364442,2105.947652,7898.943863,0.154356361,0.300826628,13503.68245,0.185619019,12786.57761,1,16848.64905,0.727757233,642.0119884,2651.73951,8639.164754,0.173669496,0.29996781,12186.05395,0.199017961,11696.46292,1,14672.91151,0.736053407,1136.874945,2183.303408,7988.531658,0.15737032,0.299903624,13272.17552,0.186447686,12596.85428,1,16540.45467,0.725278857,674.3779364,2606.291571,8500.564256,0.172192259,0.300083949,12368.47973,0.198558555,11896.25652,1,14476.7276,6.422743226,17.40446462,494.3443709,23.82720785
AGO1,normal,237.6251408,255,54.18797028,47.07233571,-0.961921574,0.775557661,1405.33179,2953.040084,14788.98011,0.2066469,0.278047951,12583.79992,0.175093037,12138.18895,1,14781.55832,0.769300651,623.0478712,3502.896384,15906.58937,0.225134915,0.278119428,11740.34555,0.187446219,11450.67068,1,13060.13198,0.77364138,1067.208796,2911.766464,14619.49372,0.205454631,0.277733695,12693.27332,0.174909678,12257.236,1,14692.33314,0.763528155,564.9592538,3477.480398,15549.44056,0.223691642,0.278098535,11732.51967,0.185527069,11376.989,1,13311.84164,6.493954655,19.22011401,252.5754438,25.71406867
AGV1,normal,200.383624,255,84.49331088,9.506712845,-1.939196443,0.863783568,150.6003034,2764.442643,47464.11694,0.648591821,0.128043857,21735.73584,0.089696793,19844.01967,1,31776.99323,0.865880963,68.73899434,2953.19556,49521.48304,0.671739969,0.130659844,21393.15961,0.094066286,19766.19356,1,29373.19971,0.861872097,192.5116913,2736.439596,46877.21136,0.643894676,0.127708811,21790.32315,0.088611809,19852.28691,1,32461.70942,0.867344884,69.68826926,2955.069063,49827.01424,0.673138503,0.130524572,21443.33576,0.093885357,19869.08083,1,29017.95634,8.097413286,74.50124077,469.908744,82.59865405
AGW1,normal,244.3629477,255,43.40135713,83.20320612,-0.735257119,0.755411373,2349.458538,2293.157653,9738.94144,0.141319788,0.280776816,17980.65957,0.183454436,17087.44887,1,22271.19305,0.729898453,1388.005376,2749.782168,9791.355125,0.152212512,0.281206206,16661.60841,0.192204969,15809.91465,1,20707.71608,0.741480847,3262.066121,2006.119052,8802.130788,0.132866539,0.268618696,18909.45093,0.165744333,17853.27563,1,24381.2786,0.729566715,1167.229238,2766.305213,9826.854314,0.152822381,0.281624811,16653.81314,0.19436052,15829.27769,1,20424.92342,5.028262285,16.78643459,213.5129878,21.81469687
AGX1,normal,197.9811825,255,86.81184198,8.801147518,-1.970427636,0.830414479,73.71275106,11191.24561,86023.84963,0.886992521,0.234017543,15029.15446,0.158440996,14203.95246,1,19011.22902,0.827813207,40.80961021,12205.08421,88725.69363,0.920078793,0.239408205,14600.74761,0.168113688,13865.14547,1,17992.48709,0.820215655,96.65087471,10766.83109,81449.48697,0.863000801,0.232547413,15154.5958,0.155535318,14132.89757,1,20352.73208,0.827946136,38.78052585,12233.36856,88809.09629,0.920365919,0.239704193,14577.89442,0.168781735,13830.35364,1,18032.39008,7.612705965,55.80570383,244.8984708,63.41840979
AGY1,normal,206.5245401,255,81.12190766,11.51781132,-1.792689348,0.856457788,269.1661824,4264.046101,76488.27026,0.749206543,0.124445002,27076.79315,0.085300763,24503.34179,1,41291.86304,0.861137161,137.1778622,4593.051326,80534.26073,0.777981228,0.127892405,26660.72724,0.091315512,24446.29689,1,37726.74,0.853613412,346.9274747,4184.875941,74785.89991,0.738525391,0.124233261,27122.02821,0.085054034,24350.92578,1,43068.11678,0.86167081,125.6969776,4587.470886,80743.43804,0.778828939,0.127215695,26698.34062,0.090407351,24525.02516,1,37494.73585,7.172704553,78.12424384,477.1275507,85.2969484
AHA1,normal,235.9054713,255,55.83417744,41.90301871,-1.025959165,0.820161576,1565.686373,2007.860702,22104.93999,0.260891281,0.18627377,28291.41046,0.122195617,25902.40014,1,43708.77169,0.812325438,722.1792134,2360.334711,23159.17508,0.277865577,0.189299266,27253.88367,0.130585323,25290.87467,1,38328.14619,0.813225428,1242.33982,2005.852534,21615.00844,0.259735806,0.186046404,28226.08935,0.121578815,25731.61474,1,45096.40936,0.81646078,791.601901,2370.527995,23530.43236,0.279199964,0.189057419,27263.25002,0.130708997,25414.12108,1,37879.2796,5.174468344,38.19658697,449.2782495,43.37105532
AHD1,normal,228.0133415,255,65.29775835,27.14861771,-1.23985842,0.794965794,651.9926476,5547.861515,43368.5042,0.476568989,0.2234402,20527.44115,0.140645582,18882.49165,1,31137.99778,0.800077275,346.2898449,6800.45609,47894.05715,0.517947986,0.232351092,19371.60982,0.158316208,18046.71705,1,26557.04551,0.801306869,722.873424,5713.37931,44531.89705,0.481214961,0.225834855,20328.09106,0.143420501,18685.88095,1,30562.65359,0.798746596,405.7536296,6751.087185,47643.98224,0.517110932,0.231354981,19450.89791,0.156308959,18159.95221,1,26498.39254,7.091158128,39.15500716,613.6424661,46.24616528
AHQ1,normal,225.8970689,255,68.04764227,24.59465742,-1.283053905,0.783440204,524.5581545,4310.953268,23101.34536,0.305520228,0.26554923,20353.19151,0.169415229,19074.64617,1,27929.80215,0.77298263,233.8631166,4985.368927,23873.30009,0.324415577,0.272169087,19282.6297,0.181568792,18129.39112,1,25789.95004,0.778611045,428.6498087,4072.785441,22302.48656,0.298775133,0.259068852,20727.27339,0.162036769,19388.08277,1,28964.99209,0.775062949,239.2927796,4994.928355,24035.80026,0.32480923,0.273460365,19273.20897,0.184080639,18132.41554,1,25874.74575,7.282853998,39.31610267,452.4766506,46.59895667
AHR1,normal,219.1114999,255,72.43322829,18.40627158,-1.48641035,0.79570286,374.8677045,4196.451455,38420.52937,0.443621837,0.201281135,21165.40515,0.129465921,18586.34552,1,37690.12163,0.798298537,169.7379857,4897.287369,41571.84645,0.475642179,0.205867899,20405.22724,0.139906937,18265.64948,1,32605.22803,0.791844531,326.5901408,4194.519486,37767.62439,0.440458661,0.202101172,21037.7351,0.129729517,18362.16669,1,39258.64137,0.802761478,172.4370885,4884.630427,42319.21051,0.478307701,0.204217145,20526.3351,0.139163312,18485.95348,1,31497.15129,7.367263803,54.37368292,453.4278481,61.74094672
AHS1,normal,224.2789459,255,68.04778217,22.87906117,-1.35438892,0.813882505,572.5693428,2555.223443,41862.09263,0.468569605,0.124930211,31748.80207,0.081470137,27448.78957,1,62832.24742,0.82693976,494.6888295,2889.015667,46449.5845,0.501311334,0.12823317,31243.31625,0.089260642,27804.9138,1,52084.91956,0.819935101,795.5240882,2466.17182,42152.41606,0.464746614,0.123525957,32055.21229,0.080625214,27749.84251,1,63597.62141,0.827120533,352.2189194,2866.653855,46536.20819,0.501831705,0.126742754,31378.10257,0.086747411,28013.51363,1,51351.461,6.555709365,64.42747657,290.7873678,70.98318593
AHT1,normal,241.0992645,255,50.15170391,62.3608067,-0.83152123,0.776773019,1978.008094,3799.290269,18449.35044,0.197070012,0.264216951,18869.66065,0.179279823,18004.33596,1,23372.76284,0.768547041,1499.06933,4326.514838,19109.21259,0.208096591,0.273248774,17915.88653,0.195285682,17129.81969,1,22008.29198,0.793815958,2416.404233,3840.788272,19434.46193,0.198195541,0.265848979,18697.87844,0.184110311,17802.40697,1,23415.84576,0.764410891,1136.29828,4296.92245,18843.97631,0.207536836,0.272333894,17998.83057,0.192347221,17228.1257,1,21960.99913,5.056268904,20.81953643,472.9824265,25.87580533
AIB1,normal,222.277686,255,70.79344198,21.12081137,-1.386667174,0.805528345,461.0971652,5363.089633,44918.54668,0.50326087,0.210239802,23718.00134,0.13817153,21285.31327,1,38404.68591,0.802651075,234.1974491,6105.491686,47332.88084,0.533158967,0.214746855,22962.05763,0.148237922,20907.69314,1,34075.19035,0.796667014,413.0611236,5245.182093,43127.02476,0.494476902,0.206974049,23696.03388,0.133963244,21055.3872,1,40966.70628,0.801956707,225.2735772,6102.882165,47135.0364,0.531902174,0.215271696,22946.63188,0.149101819,20838.4181,1,34347.9482,8.068595041,52.29461496,475.7817794,60.36321001
AID1,normal,242.6540667,255,46.8579923,72.04813556,-0.790426524,0.754268949,2193.132871,3553.850681,13138.43828,0.174906927,0.299776769,7343.368903,0.196723488,7158.952477,1,8128.503991,0.737779276,1216.517768,4131.256724,13618.20532,0.189290952,0.302342191,6836.858489,0.206763396,6706.227013,1,7411.358638,0.76169144,2228.096787,3528.194702,13437.32072,0.175132559,0.299231406,7364.977212,0.197070775,7203.897721,1,8057.02625,0.737917563,1164.739758,4189.38508,13685.86856,0.190172326,0.30402475,6814.81532,0.209564952,6691.784385,1,7354.689852,5.591898492,10.23019208,632.997497,15.82209057
AIF1,normal,218.5143092,255,71.94977864,17.90581118,-1.52129825,0.76792222,306.0927305,2976.370713,36647.28677,0.47587944,0.147135128,31905.14917,0.093462963,25654.3672,1,131658.7687,0.778502619,158.3633167,3413.838908,41385.49622,0.52207138,0.149111356,31719.69537,0.100171016,26125.12756,1,90661.43188,0.762293223,372.5923274,2906.54111,35259.52139,0.464971824,0.147753689,31773.40068,0.092285383,25287.66034,1,143290.2457,0.780217246,187.8118033,3376.699268,41438.40767,0.520228541,0.148091917,31776.87907,0.099091392,26260.54258,1,92617.97887,9.016170135,83.79541195,480.9833956,92.81158208
AIH1,normal,238.6060699,255,52.91907221,50.98714369,-0.929377409,0.76922895,1408.235819,3213.841325,14957.79732,0.230894267,0.279536084,17958.642,0.180498542,17009.30211,1,23657.74398,0.755965291,800.7268443,3798.055055,15604.24481,0.249183007,0.282519563,16769.5944,0.193030434,15923.84666,1,21216.4651,0.766073749,1672.601845,3150.557955,14638.89085,0.227830542,0.276747222,17897.20003,0.178146636,16767.08044,1,24893.7265,0.75957711,777.2296095,3843.832258,15858.52958,0.250629766,0.284394142,16672.81616,0.196809499,15844.86456,1,21143.56699,5.580439052,23.32938289,455.2503129,28.90982194
AIL1,normal,241.0065452,255,48.86536184,61.09225397,-0.859102705,0.780600084,2543.230152,2686.341918,17089.05231,0.19340764,0.239872396,22526.32092,0.150476015,20768.2338,1,35661.3885,0.774756003,1111.224776,3312.585485,18392.58542,0.210860276,0.246902556,21049.15666,0.166740712,19646.8437,1,31017.76195,0.78419745,2362.195158,2741.136972,17340.51345,0.194321458,0.243386562,22374.0516,0.154909641,20675.52698,1,36966.05173,0.77488775,1081.852152,3289.267467,18345.99192,0.210191001,0.247953856,21103.74983,0.168271151,19668.78982,1,30751.38944,4.251159349,25.24512582,453.9351337,29.49628517
AIO1,normal,214.7276439,255,75.03176772,15.44587526,-1.610212205,0.785627452,356.6558461,3067.556238,41343.38192,0.551196421,0.142935474,27500.57653,0.092972346,22494.14835,1,85443.02164,0.803082657,144.8246546,3503.235692,47633.38348,0.605441343,0.143186295,27391.67638,0.098991443,23261.87065,1,60544.11731,0.779573609,287.5216247,3011.581256,40154.56523,0.544233892,0.140728646,27542.58487,0.090920473,22294.25971,1,86606.89954,0.799135711,149.8054851,3465.801116,46796.58679,0.601297527,0.142767088,27424.16319,0.097741897,23174.04984,1,61262.90158,9.095072793,78.07291207,563.6631599,87.16798487
AJA1,abnormal,226.5102686,255,66.41976931,25.34468605,-1.286803538,0.798360601,575.2456913,3630.75802,27440.56475,0.40080387,0.226671089,22991.39789,0.143570464,21120.37101,1,37195.52537,0.795658408,323.1065597,4192.577068,29052.8902,0.426259744,0.230826146,22122.57078,0.154670077,20602.8324,1,32689.20545,0.802520159,618.6775661,3529.455108,27552.22819,0.397767609,0.223485504,23243.8039,0.14253477,21396.07024,1,36861.23326,0.796025277,283.8214628,4207.098296,29088.18898,0.426425042,0.230756335,22020.56001,0.154745907,20430.90342,1,32466.64703,6.987868702,44.92225519,607.0245581,51.91012389
AJC1,normal,211.8104851,255,76.47488289,14.05446891,-1.694262743,0.795612223,341.6943054,2269.206831,37808.6679,0.47458718,0.117593147,31129.66821,0.076844055,25454.34177,1,84542.85121,0.813420951,184.6964508,2559.000974,43151.24866,0.516327829,0.118789963,31059.49485,0.08167346,26378.86864,1,63198.31365,0.797769728,339.6907232,2289.107909,38556.41748,0.48128995,0.116998434,31302.36892,0.076587743,25732.32297,1,78566.8174,0.815207925,260.9648299,2545.060288,43375.22001,0.516631155,0.117548621,31148.09967,0.080469487,26507.45076,1,63110.93164,7.061542508,87.23200868,566.6146686,94.29355119
AJE1,normal,223.5249614,255,70.00748199,22.15163679,-1.348786058,0.799702135,354.2619669,2795.99443,22230.1619,0.374164385,0.219165356,21592.10596,0.137718236,20049.95231,1,29374.04141,0.799780685,162.8525234,3375.089894,24138.84752,0.404749919,0.225936762,20461.75619,0.152714689,19347.56284,1,25911.89764,0.798688708,394.5915893,2820.826584,22246.38604,0.375382571,0.218751582,21525.91758,0.137697251,19988.33004,1,29276.72255,0.791827287,190.3526792,3272.848707,23208.29844,0.397934117,0.223634411,20569.00951,0.148489726,19248.40169,1,26776.06267,7.603647482,45.20906046,501.9583006,52.81270794
AJG1,normal,239.5160689,255,51.40024314,54.51119845,-0.903727112,0.764408149,2405.141462,4674.395852,24275.05926,0.2803959,0.262073418,19217.38998,0.162567278,17744.68865,1,28259.83948,0.759507021,1098.123524,5656.838768,26265.65176,0.306778788,0.267551805,18090.87881,0.175266138,17018.246,1,24091.12713,0.761624024,2290.874437,4491.583415,23602.50598,0.274536525,0.259622303,19363.79941,0.160295319,17825.71357,1,31156.91257,0.758606939,1056.137974,5624.11375,26058.19097,0.305145951,0.267550204,18081.04639,0.176666652,16939.02329,1,24398.85873,4.643925146,23.98654357,560.9243407,28.63046872
AJL1,normal,212.0444681,255,77.87251045,14.01746784,-1.654840648,0.83336691,273.4905353,4096.585438,48497.95938,0.60238103,0.172379241,26026.15235,0.112861525,23691.24426,1,39052.03546,0.83246709,127.1390345,4695.219654,51122.67035,0.635413965,0.180578059,25023.09805,0.124993617,22953.57702,1,35632.01467,0.828813477,371.8853574,4142.550252,47773.4076,0.600735866,0.1747628,25847.42532,0.114537146,23376.85763,1,39783.16364,0.83440938,138.450613,4672.501466,51412.71841,0.635875908,0.179842171,25122.03641,0.124740706,23095.95123,1,35145.59751,7.540906253,67.222238,464.0823714,74.76314425
AJN1,normal,233.9023575,255,58.72260246,37.72550192,-1.077829062,0.769170073,871.2506613,3438.573874,24361.41455,0.244035796,0.215791586,26809.11146,0.129421861,24048.99268,1,71262.07773,0.775422802,502.4421934,4454.220349,27787.52885,0.272874735,0.226958399,25017.12977,0.150660917,22908.7705,1,53769.69574,0.77892854,1034.241036,3752.742428,26011.58203,0.253575212,0.21940034,26079.36956,0.136647861,23580.88002,1,69649.63507,0.77534302,555.904104,4429.672244,27716.06207,0.272367143,0.226410262,25025.55113,0.149998181,22871.21609,1,52306.54013,6.511987162,40.29598943,650.7633999,46.80797659
AJP1,abnormal,218.1523875,255,73.7884039,17.64208736,-1.498105823,0.821740952,350.917597,6187.165732,68421.5861,0.655800401,0.186541248,20880.33117,0.122341866,18896.10942,1,120476.3415,0.825244858,222.7805668,6975.698484,74011.71402,0.701104838,0.189637976,20622.97058,0.131800554,18845.40627,1,38244.42793,0.820747522,575.6714955,6128.400643,68622.15101,0.659157409,0.18573883,21149.28481,0.122514153,18972.83427,1,44599.18666,0.8238634,197.6484087,6992.956614,73781.54687,0.701547988,0.189558097,20615.93765,0.131320493,18814.62138,1,37906.20104,7.094078135,55.68834121,597.5180366,62.78241935
AJW1,normal,221.936432,255,71.28473248,20.66580356,-1.391471925,0.807005769,374.2529301,4504.13098,34442.49318,0.432613358,0.228361384,20668.1009,0.148360855,19252.25643,1,28459.64452,0.808283892,194.3657885,5222.919551,36937.59173,0.461374081,0.235719764,19864.87166,0.162037895,18807.6856,1,25146.01448,0.81431257,543.3521112,4493.721084,35239.74063,0.43426777,0.228541489,20817.27301,0.149036274,19531.7342,1,27507.93848,0.81012724,195.7351377,5262.538421,37197.16428,0.462400429,0.236421277,19777.13803,0.163349582,18696.71855,1,25179.35459,7.463549161,45.3880601,288.3931014,52.85160926
AJZ1,normal,214.4210671,255,76.64151379,15.30427904,-1.588392409,0.819533569,327.5450534,7202.229111,50933.17764,0.633329158,0.248461223,14581.70476,0.164240329,13838.91829,1,18074.41086,0.818160248,134.6175238,8036.313956,53537.1886,0.666857152,0.25239903,14030.01398,0.173696,13430.26361,1,16673.42285,0.817789614,258.7329125,7103.270362,50335.187,0.628773171,0.247436674,14686.26574,0.163405795,13935.63459,1,18186.52666,0.819407732,135.9233644,8005.557145,53658.25282,0.666105649,0.251839207,14033.81714,0.174216182,13426.67586,1,16720.55345,6.784284315,41.83439312,477.4405482,48.61867744
AKB1,normal,246.5398516,255,38.3136853,108.1574915,-0.662438109,0.731004285,3200.322974,1607.833575,5135.132249,0.097840296,0.315903472,7830.142124,0.203111886,7606.788744,1,8823.917804,0.701866574,1570.844168,1979.132608,5310.911422,0.10971867,0.310381499,7099.909005,0.206792414,6979.957125,1,7604.286195,0.728765275,3506.236809,1570.12689,5062.278845,0.097120394,0.313789087,7993.304594,0.196822108,7837.110847,1,8646.125524,0.709694749,1474.963141,1993.995446,5467.855228,0.110249124,0.309169326,7079.851705,0.211683711,6967.803966,1,7528.8914,4.827277284,7.966665484,458.6839776,12.79394277
AKJ1,normal,233.1403085,255,57.21937139,36.04448106,-1.146099177,0.72082762,1802.855551,813.0795066,12938.82665,0.202583092,0.103719462,34545.72344,0.065437163,25087.96254,1,172274.8175,0.763930902,601.3176995,986.226408,17269.97099,0.239748916,0.098436631,35054.52794,0.066927463,27902.40357,1,99391.34831,0.748451682,1029.386159,847.6685976,15053.68936,0.218275831,0.098775686,35306.31916,0.063476433,26904.12792,1,131864.402,0.765878258,701.1201227,982.1036015,17418.3232,0.240539198,0.096704207,35187.28696,0.065991343,28065.67314,1,96424.9632,4.647845293,62.91245681,505.4260666,67.5603021
AKZ1,normal,189.0423382,249,89.09626404,6.671266368,-2.018861144,0.884914695,107.3268982,5467.10993,101466.8882,0.965800817,0.144526995,24936.926,0.103247875,23523.80946,1,31525.81794,0.884343919,54.44615981,5766.634895,103746.2659,0.987295826,0.146657873,24605.23614,0.107174434,23344.42763,1,30255.55609,0.873422844,170.6270242,5314.284087,96639.26397,0.947815052,0.142702802,25031.07237,0.100035762,23341.9278,1,32989.20386,0.88674434,71.21402243,5795.417252,104725.7027,0.990521495,0.147141702,24592.00791,0.107924704,23385.32289,1,30029.01648,7.486664901,86.88393979,243.5565599,94.37060469
ALC1,normal,223.6087528,255,68.9421107,22.12627074,-1.36598286,0.815571146,628.3696017,2955.177813,41527.80425,0.467684022,0.148212131,33760.66039,0.093952234,29777.54302,1,71078.89671,0.818246507,339.6243396,3379.040339,44370.64748,0.495125954,0.152755421,32924.4791,0.1030583,29440.99736,1,58294.13541,0.811202889,684.7058247,2842.119634,40178.97513,0.457886838,0.147068595,33971.24545,0.093373676,29651.46274,1,73272.53021,0.819843978,310.0873769,3357.436034,44530.47906,0.494733225,0.152257812,32958.31397,0.102622893,29516.28379,1,58832.139,7.331193708,66.44412968,471.0761905,73.77532338
ALF1,normal,220.2528144,255,71.3552036,18.78983561,-1.460882338,0.820426964,539.7132533,1888.109873,41155.59398,0.463863636,0.110150571,35844.09726,0.072156089,30905.62241,1,68942.84057,0.82861574,305.719079,2113.290114,44489.50718,0.489815341,0.112429941,35377.09928,0.076800116,31233.75561,1,59352.02704,0.803010365,741.5308192,1791.431117,37581.22141,0.444076705,0.110876003,35821.19987,0.070558745,29985.35733,1,78590.28105,0.827544408,343.6562151,2111.272689,44316.63761,0.489495739,0.112778135,35370.75897,0.076970456,31168.61305,1,59134.05709,7.374425073,75.34232913,240.8539349,82.71675421
ALI1,normal,206.6474793,255,79.61881295,11.62900985,-1.821900588,0.824947279,254.7280494,3233.662267,57335.03731,0.677452132,0.117617777,25030.31945,0.078218926,21481.74785,1,49504.49098,0.841655085,92.14949078,3578.882761,64355.50169,0.726464656,0.118659342,24814.80039,0.082847755,22016.44687,1,40122.58438,0.830707459,247.3715102,3275.831198,59038.72193,0.687454841,0.117480457,25114.31238,0.079010709,21660.60297,1,46249.1428,0.843981699,128.6787357,3575.899172,64878.87417,0.728180696,0.118211304,24876.84893,0.082579609,22129.24912,1,39546.08865,9.1357344,79.40394868,598.5803301,88.53968308
ALU1,normal,226.180114,255,67.1986851,24.88338681,-1.28662723,0.778510577,640.8994508,5614.577007,29907.25088,0.430329067,0.272151983,16581.60382,0.168926982,15522.8786,1,22366.96226,0.776903201,227.0245348,6615.706946,32200.05921,0.464397089,0.277256978,15580.69402,0.184106783,14715.0911,1,19990.15849,0.772298604,424.7734406,5577.942457,29172.23921,0.426918204,0.272372292,16570.48123,0.16889246,15421.69106,1,22927.88021,0.774557239,277.8903992,6576.232636,31856.87229,0.462439904,0.277379065,15590.72218,0.183491891,14689.07129,1,20250.42739,7.611645943,34.75738557,554.8336595,42.36903152
AMC1,normal,231.7779863,255,60.64354684,33.06373621,-1.148779134,0.801560868,1110.664588,2876.749488,33676.29318,0.361779342,0.169624776,27038.08681,0.111418269,23279.26723,1,54098.27936,0.805344668,490.8850127,3262.637445,36473.74157,0.386912129,0.17090189,26631.65729,0.11776661,23551.80109,1,44552.35181,0.795002624,1195.276636,2756.384173,32597.906,0.356532333,0.166175682,27395.16969,0.106930452,23493.33171,1,54623.55092,0.806538108,556.6998955,3298.433893,36740.64833,0.388620307,0.172680197,26566.48465,0.120083091,23503.89667,1,44131.12689,6.59876038,47.16031486,447.9910483,53.75907524
AMF1,normal,217.9626866,255,71.44563266,17.60486845,-1.555195695,0.716414456,417.3830875,1741.01458,22471.17043,0.436007518,0.096020499,43276.25863,0.060764062,31435.86494,1,186844.278,0.750282765,153.7055623,2054.218609,28101.47614,0.496066111,0.094210232,43442.43202,0.063283385,33636.37408,1,125118.4887,0.714736295,441.4379544,1745.41661,22378.66813,0.435952241,0.095768932,43426.86429,0.060831006,31295.79193,1,182915.8151,0.740413453,180.2686275,2030.138537,26952.76241,0.488649764,0.094740901,43383.91595,0.063556652,33091.8804,1,130161.8263,7.751983009,103.9096406,488.4586833,111.6616236
AMK1,normal,231.9759059,255,61.46982159,33.37749604,-1.123677937,0.800809091,1015.533487,3908.11,31320.29889,0.344436233,0.2144691,25597.09094,0.13934691,23447.9796,1,38640.6359,0.792244595,455.0918035,4476.448523,32268.3845,0.362179318,0.21984785,24643.17382,0.150081817,22742.81539,1,35594.42559,0.791090943,932.6255605,3591.752042,29191.04376,0.329603041,0.209877127,25988.39368,0.132466097,23443.02863,1,43696.75056,0.792318993,459.2688925,4452.154935,32231.14435,0.361658045,0.219431713,24634.22724,0.149925533,22688.14054,1,35598.4539,7.151670658,40.84449401,228.4110409,47.99616467
AMT1,normal,210.6592922,255,78.90538072,13.35296703,-1.685843504,0.817301269,259.1533303,7200.0722,57910.72008,0.656505218,0.227334378,17570.27754,0.149707287,16174.254,1,25691.85047,0.816173754,103.3333025,8045.506616,60686.46361,0.689045485,0.232221312,17001.62962,0.159435916,15775.71907,1,23480.55319,0.809672237,173.3009894,7027.55721,55690.07672,0.64419096,0.226747741,17600.21259,0.148160791,16040.40607,1,27341.1826,0.818784189,116.1172198,7986.022131,61213.01147,0.690009642,0.231104889,17092.0179,0.158748382,15919.33481,1,23066.3562,8.351385464,53.24916872,474.1661938,61.60055418
